product_a_id,product_b_id,times_bought_together
d528b497-fb5e-44de-9cb4-1915a6b7e52b,fe3093e8-16f8-4fbe-bd82-4a1364cc88fb,1
d68e4870-bc90-48da-89da-30053f7e3a87,f2fbc5db-24f5-4625-91ce-2bd68cfa7d55,1
d728142a-d47a-4cde-82cf-b1c2b3c01bd0,f79217ee-b1e6-41a5-846c-991c27e25a60,1
d77881cf-213c-4811-8b16-12036b0b63b5,ddf4386e-35d7-4167-b64d-540773b94ca7,1
dff7fc36-93b8-46ad-be02-0cfd8e16321c,e3f0befc-7c78-48a8-b8f3-833a3d915662,1
e20a10d2-0be3-4ea1-9a73-f6ef7351bfbb,e33bd26c-af47-4746-a96d-2b234136ccb7,1
e20a10d2-0be3-4ea1-9a73-f6ef7351bfbb,ed938a74-95eb-4635-a34d-5f633c5a676e,1
e20a10d2-0be3-4ea1-9a73-f6ef7351bfbb,fe3093e8-16f8-4fbe-bd82-4a1364cc88fb,1
e33bd26c-af47-4746-a96d-2b234136ccb7,e93d4ec2-5545-4a4b-ab67-eec726f9854c,1
e33bd26c-af47-4746-a96d-2b234136ccb7,ed938a74-95eb-4635-a34d-5f633c5a676e,1
e7f0befd-ad03-41d0-8779-ca8016c16b1a,fe08c80d-9561-4277-945e-117270001115,1
e82d9954-23ea-4ec4-b9a4-5be78fbef0d2,e9517bed-20cc-48e1-b5b6-26e118dda0b6,1
e93d4ec2-5545-4a4b-ab67-eec726f9854c,fe3093e8-16f8-4fbe-bd82-4a1364cc88fb,1
e9d67588-137e-40d8-bec3-7ccd4f9464e9,f162296f-df74-4f08-8ddc-7450992b657c,1
ec22e2f1-d875-43e4-8f64-cadf8d1902ba,fcaa5ef1-2c25-48b5-bd57-b101b1b2652b,1
f72c9dbe-18f7-4ab8-a287-faaff2e549d7,f79217ee-b1e6-41a5-846c-991c27e25a60,1
